tweetID	label	tweetText
1228627381713240064	True	الفيديو المتداول بعنوان «الصين بدأت بقتل المصابين بفيروس #كورونا» غير صحيح, والحقيقة أن الفيديو مفبرك وذلك عبر دمج ثلاثة مقاطع مختلفة وإستخدام فيديو آخر للشرطة وهي تتعامل مع كلب مسعور. https://t.co/Mi6uRIPD00
1228803788661755904	True	الفيديو المتداول بعنوان «الصين بدأت بقتل المصابين بفيروس #كورونا» غير صحيح, والحقيقة أن الفيديو مفبرك وذلك عبر دمج  ثلاثة مقاطع مختلفة وإستخدام فيديو آخر للشرطة وهي تتعامل مع كلب مسعور. https://t.co/Id4r1sVpWc
1227476392511713285	False	"مشاهد صادمة من #الصين ، تم إعدام عدة مصابين بإطلاق النار عليهم في الشوارع، لا يوجد أخبار مؤكدة عن حقيقة ما يجري سوى أن الحال أصبحت مزرية ويرثى لها
.
#فيروس_كورونا https://t.co/RPns9jbysQ"
1223721981880754176	False	"انباء عن صدور اوامر من الحزب الشيوعي الحاكم في الصين بقتل المصابين بفايروس الكورونا الذين يخرجون من منازلهم...
#كورونا
#الصين_كورونا https://t.co/d1SNoR4gBE"
1226615186422980608	False	"#تريندينغ_الآن | الصين تقتل المصابين بفيروس #كورونا!

الذعر من #فيروس_كورونا يجتاح السوشيال ميديا، فيديوهات مخيفة يتناقلها مستخدمو شبكات التواصل الاجتماعي عن الفيروس الذي ظهر في #ووهان _الصينية ، وكأنك تشاهد أفلام رعب.

#coronavirus
للمزيد https://t.co/I1BqMK3rg7 https://t.co/Z97s6CLUZj"
1227206124874739712	False	"#كورونا

قتل المصابين بفايروس كرونا في شوارع الصين بالأسلحة النارية فوراً https://t.co/DsTgH9DJ4O"
1227248827175968768	False	#كورونا_الصين حسب ماوصلني الان يتم قتل المصابين بالفايروس #لااله_الاالله_محمدرسول_الله  اللهم احم بلادنا وبلاد المسلمين من الوباء والافات يارحمن يارحيم مشاهد مرعبة https://t.co/jWRyf5F9AN
1227261397110648833	False	#كورونا_الجديد                                            ودي أتأكد من المقطع هذا هل هو صحيح  أن الصين بدأت تقتل المرضى المصابين بكورونا (لاحول ولاقوة إلابالله ) معقوله وصلوا لدرجة هذه!!!!! https://t.co/cs7jupLNSV
1227297932166270976	False	"#فيروس_كورونا_الصين 
🈲 بدت عمليات  التطهير في الصين اي مصاب بفيروس كورونا قتل بالرصاص
النظام الشيوعي يتخذ اسهل اجراءات التخلص من الفيروس بقتل المصابين 😒 https://t.co/BUh8YB66A2"
1227526867722350593	False	"فيديو متداول

 الصين بدأت في قتل المصابين بمرض كورونا ...! 
#كورونا #الصين https://t.co/3cRG0CcWkD"
1227594571011514370	False	"الشرطة الصينية تقتل المصابين با #كورونا
في حال عدم التجاوب معهم. https://t.co/Egq78KlRWM"
1227615117988200448	False	"مقطع متداول عن الصين بدأت في قتل المرضى المصابين ب #كورونا👇
نتمنى انه غير صحيح
 @AmbChenWeiQing https://t.co/DeBIYzagd4"
1227627598756360192	False	"الصين بدأت في قتل المصابين بمرض كورونا ...! 
#كورونا #الصين https://t.co/sUbBRI6f0V"
1227829354987769856	False	"الصين بدأت بإطلاق النار وقتل المصابين بفايروس #كورونا للحد من انتشار الفايروس ،،،، وآخر شي يتغنون بحقوق الإنسان 

 https://t.co/AIXSMAJUwz"
1227922277322444804	False	#كورونا يقولون الصينيين يقتلون المصابين بكورونا https://t.co/qPuIS88qEs
1228154663901388804	False	الصين تقتل مواطنيها المصابين ب #فيروس_كورونا_الجديد في محاولة منها للتخلص من الناس المرضى بدلا من علاجهم https://t.co/vLv7RRMLiy
1228413395067686912	False	"البدء بقتل المصابين بفيروس #كورونا فى #الصين

https://t.co/OgGVocP4wp"
1228573338961874944	False	شاهد.. تداول ناشطون فيديو السلطات الصينية وهي تقتل المصابين بمرض #كورونا https://t.co/bvkIDTG8Iv
1227257626313908232	True	"#كورونا 
⭕⭕ بدات الصين  بقتل مرضى  الكورونا في الشوارع ❌ https://t.co/uHlGKzzAHa"
1224584105729327104	False	"#الصين
ما هو الوضع⁉️قتل في الشارع🔞
.
.
#الفيروس_القاتل #صباح_الخير
#china #فيروس_كورونا
#كورونا #كورونا_الڤيروس_القاتل
#الصين_كورونا #كورونا_الجديد
#فيروس_كورونا_الجديد
#china #coronavirusec
#CoronavirusWho
#CoronavirusOutbreak
#أنفلونزا_الطيور #نام_الحين
#اسقاط_القروض_لليوم_426 https://t.co/CPFxzktOuC"
1223327873995427841	False	"من أجل الصين نصلي 😞

صورة مسربة من مدينة #ووهان في الصين تظهر حجم الناس الذي تنهار في الشوارع بسبب #فيروس_كورونا 😷 https://t.co/8rzbpFjQRQ"
1236948354988417025	False	صور مسربة في مدينة ووهان في الصين تظهر حجم الناس التي تنهار في الشوارع بسبب فيروس كورونا نرفع قلوبن وصلونا يارب ارحم 🤲 https://t.co/02pbw9uCoM
1223678308065468417	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/1fpADBMuxS"
1223682878518779905	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/JlQlaWX38u"
1223684307253899270	False	"#كورونا..
 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜
ويايمني مايهزك ريح 😂😂 https://t.co/toBDMt6TCX"
1223688918664695808	False	#كورونا..   إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜  ويايمني مايهزك ريح 😂😂 https://t.co/p9N2EWb3Ac
1223702135637975042	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂"
1223706758729936897	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/FFvfqeIRYH"
1223709092432183296	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/5eWZsEJAWK"
1223726528061636610	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/aSfwap9o1a"
1223736242665349120	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/oZoUpqfAHJ"
1223969615308447745	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/T6A8JE4qZg"
1224053200141062147	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂"
1224066522575970305	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/W6n1fm4fk9"
1224573955937312775	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/67j7rXJHiY"
1223652388726300672	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜😂😂 https://t.co/6BF5CgP2YI"
1224415473883893766	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. https://t.co/Jf7KoWnhUJ"
1223692203882696704	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 🙂

ويايمني مايهزك شي 😇😇 https://t.co/t7SJM7EkSy"
1223719155251261440	False	"#كورونا 

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 🙂

ويايمني مايهزك شي 😇😇 https://t.co/EEKDv2luLI"
1223957622421970946	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 🙂

ويايمني مايهزك شي 😇😇 https://t.co/G8suv8FsJM"
1224322902457298946	False	"#كورونا..

 إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

واايا يماني مايهزك ريح ادعس واكل بصل وعصيد ومرق حامض😂😂 https://t.co/nA1iT8nL5I"
1225535665653395457	False	"#كورونا..

 إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

واايا يماني مايهزك ريح ادعس واكل بصل وعصيد ومرق حامض😂😂 https://t.co/rmGiGtbjbG"
1223348094407974914	False	"#كورونا
 يقال:  هذه الصورة التقطت صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعة من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية السورية https://t.co/NGyrqcEBB7"
1223478231145361408	False	"#كورونا
 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية السورية 😷 https://t.co/DlsREFqFRF"
1223658763611189248	False	#كورونا..   إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه https://t.co/qKwVG9z683
1223688626137112576	False	"#كورونا..

 إلتقطت هذه الصورة صباح امس الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/LiepPpISiY"
1223689414791970816	False	"#كورونا..

 إلتقطت هذه الصورة صباح  الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/lzbEtXes37"
1223697033464373253	False	"#كورونا..

 إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 🙂 https://t.co/eTLoq4I1tx"
1223701342771908608	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية🙈🙈 رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂#مجلس_الطيبين90 https://t.co/iRpYHttFo6"
1223712670391717889	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜 

ويايمني مايهزك ريح 😂😂 #اليمن https://t.co/xflhWMoxNY"
1223715181034905600	False	#كورونا | التقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعة من دبي إلى بكين (الصين) وعلى متنها راكب واحد فقط يحمل الجنسية الفلسطينية ويعتقد بأنه ينحدر أصله من مدينة الخليل! https://t.co/dIKVz9YV4K
1223715256603725825	False	#كورونا | التقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعة من دبي إلى بكين (الصين) وعلى متنها راكب واحد فقط يحمل الجنسية الفلسطينية ! https://t.co/RWF2y2O2Sf
1223720668828766209	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم  لطائرة الخطوط الاماراتية اقلعت من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜 https://t.co/faoQEbMxub"
1223828229619953666	False	"كورونا..

 إلتقطت هذه الصورة صباح اليوم، لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂
#كورونا_الصين https://t.co/3dJv7g5Hnq"
1223925284933722112	False	"#كورونا..

 إلتقطت هذه الصورة صباح  الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜 https://t.co/Vd7D1NqifK"
1223948263386165248	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم  لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  😅😜
ويايمني مايهزك ريح 😂😂 https://t.co/ijNuBQ86bt"
1223999922137112584	False	"#كورونا..

 إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/Vyt9Zz47ZW"
1224037043673739265	False	"إلتقطت هذه الصورة صباح اليوم الاحد لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜
ويايمني مايهزك ريح ??😂
#كورونا https://t.co/5m09jvnEmk"
1224038112449437699	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  🙂

مايهزه ريح ابو يمن 😂😂 https://t.co/sVtiVpgF0n"
1224062386174296064	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم  لطائرة الخطوط الاماراتية قلعت من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/KjHuMmL7qT"
1224062647496253442	False	"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  .. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/on4bmstOIY"
1224070035594981376	False	"#كورونا..

 إلتقطت هذه الصورة صباح الجمعة الماضية لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜
#ووهان 
ويايمني مايهزك ريح 😂😂 https://t.co/cNJ17LNfLJ"
1224082914524246016	False	"#كورونا..

 إلتقطت هذه الصورة صباح امس الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 🙂

 مايهزك ريح  يا ابويمن 😇😇
مصائب قوما عند قوما فؤائد https://t.co/Qa43UDucoW"
1224098807757070336	False	"#كورونا..

 إلتقطت هذه الصورة لطائرة الخطوط الإماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه
 رايح يشتري بضاعه  🙂شعب مربل https://t.co/8obx3tHQ2N"
1224300221032738817	False	"#كورونا
 يقال:  هذه الصورة التقطت صباح  الجمعة لطائرة الخطوط الاماراتية مقلعة من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية السورية .. سوري يا جماعه 
سوري  تحيه لكل السوريين في بقاع الارض   😁😁😁😁😁 https://t.co/4mnpoRyTjl"
1224434588497272832	False	"@emaratalyoum #كورونا..

 إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

صح الكلام ده ولا 😂😂 https://t.co/fZF85r4UHM"
1226906925893406720	False	"@AjelNews24 عام 1720 يضرب مرض الطاعون العظيم مرسيليا الفرنسيه
عام 1820 يضرب مرض الكوليريا إندويسيا والفلبين وتايلاند
عام 1920 يضرب مرض الإنفلونزا الأسبانية وقد كانت كارثة بشرية تجاوز ضحاياها 100 مليون
اما الآن 2020 كورونا الجديد يحصد أرواح العشرات من الصينيين
-
وباء فيروسي كل 100 سنة !"
1226912049390915584	False	"عام 1720 يضرب مرض الطاعون العظيم مرسيليا الفرنسيه
عام 1820 يضرب مرض الكوليريا إندويسيا والفلبين وتايلاند
عام 1920 يضرب مرض الإنفلونزا الأسبانية وقد كانت كارثة بشرية تجاوز ضحاياها 100 مليون
اما الآن 2020 كورونا الجديد يحصد أرواح العشرات من الصينيين
-
وباء فيروسي كل 100 سنة !"
1222628863857086475	False	"وباء قاتل كل 100 سنة وسر خطير في رقم 20

1720 : الطاعون - مرسيليا - فرنسا ..
1820 : الكوليرا - اندونيسيا ، تايلند ، الفلبين ..
1920 : الانفلونزا الاسبانية - اسبانيا ..
2020 : كورونا - ووهان - الصين ..
#كورونا https://t.co/w8JztwLqnz"
1222635836640059393	False	"وباء قاتل كل 100 سنة وسر خطير في رقم 20

1720 : الطاعون - مرسيليا - فرنسا ..
1820 : الكوليرا - اندونيسيا ، تايلند ، الفلبين ..
1920 : الانفلونزا الاسبانية - اسبانيا ..
2020 : كورونا - ووهان - الصين ..
#كورونا https://t.co/Nn9wnEzafA"
1222637988657737728	False	"وباء قاتل كل 100 سنة 
وسر خطير في رقم 20
1720 : الطاعون - مرسيليا - فرنسا
1820 : الكوليرا - اندونيسيا ، تايلند ، الفلبين
1920 : الانفلونزا الاسبانية - اسبانيا
2020 : كورونا - ووهان - الصين"
1223461254540468224	False	"وباء قاتل كل 100 سنة وسر خطير في رقم 20

1720 : الطاعون - مرسيليا - فرنسا ..
1820 : الكوليرا - اندونيسيا ، تايلند ، الفلبين ..
1920 : الانفلونزا الاسبانية - اسبانيا ..
2020 : كورونا - ووهان - الصين ..
#كورونا🦠 https://t.co/WEwbEn6JQ1"
1222642761003937792	False	"وباء قاتل كل 100 سنة والسر الخطير فى عام 20

-  1720 ضرب مدينة مرسيليا الفرنسية، الطاعون العظيم وقتل 100 ألف شخص

-  1820 حصدت الكوليرا أرواح البشر فى اندونيسيا وتايلاند والفلبين، وقتل 100 ألف انسان

- 1920 كانت الانفلونزا الاسبانية تجاوز ضحاياها أكثر من 100 مليون انسان 
#كورونا https://t.co/Zn4UNO4g6U"
1222662184058134528	False	"وباء قاتل كل 100 سنة والسر الخطير فى عام 20

-  1720 ضرب مدينة مرسيليا الفرنسية، الطاعون العظيم وقتل 100 ألف شخص

-  1820 حصدت الكوليرا أرواح البشر فى اندونيسيا وتايلاند والفلبين، وقتل 100 ألف انسان

- 1920 كانت الانفلونزا الاسبانية تجاوز ضحاياها أكثر من 100 مليون انسان 
#كورونا https://t.co/ddCIeWz893"
1222662509129322497	False	"وباء قاتل كل 100 سنة والسر الخطير فى عام 20

-  1720 ضرب مدينة مرسيليا الفرنسية، الطاعون العظيم وقتل 100 ألف شخص

-  1820 حصدت الكوليرا أرواح البشر فى اندونيسيا وتايلاند والفلبين، وقتل 100 ألف انسان

- 1920 كانت الانفلونزا الاسبانية تجاوز ضحاياها أكثر من 100 مليون انسان 
#كورونا https://t.co/JuaNjflzPD"
1222993763254931459	False	"وباء قاتل كل 100 سنة والسر الخطير فى عام 20

-  1720 ضرب مدينة مرسيليا الفرنسية، الطاعون العظيم وقتل 100 ألف شخص

-  1820 حصدت الكوليرا أرواح البشر فى اندونيسيا وتايلاند والفلبين، وقتل 100 ألف انسان

- 1920 كانت الانفلونزا الاسبانية تجاوز ضحاياها أكثر من 100 مليون انسان 
#كورونا https://t.co/xhj2hN46bD"
1222185760884973568	False	"إنتشار غريب ومريب للأوبئة وكل مئة سنة بالذات ..!

•#الطاعون : عام 1720

•#الكوليرا  : عام 1820

•الطاعون الدملي :عام 1920

 #فيروس_كورونا : 2020"
1224828000090427392	False	"1720 طاعون - أوروبا 
1820 كوليرا - آسيا 
1920 إنفلونزا - اوربا 
2020 كورونا - آسيا 
كل مئة عام يقضى على آلاف من البشر
هل تساءلتوا من وراء هذا الفعل ضد البشرية ؟؟؟ وإذا كان مرتبط هذا الفايروس برقم 20 فهذا العام يوجد فيه 20 مكرره مرتين.. 
#كورونا #كورونا_فيروس"
1227565288864047115	False	"1720 طاعون - أوروبا 
1820 كوليرا - آسيا 
1920 إنفلونزا - اوربا 
2020 كورونا - آسيا 
كل مئة عام يقضى على آلاف من البشر
هل تساءلتوا من وراء هذا الفعل ضد البشرية ؟؟؟ وإذا كان مرتبط هذا الفايروس برقم 20 فهذا العام يوجد فيه 20 مكرره مرتين.. 
#كورونا #كورونا_فيروسكورونا_فيروس"
